asn,ixp,ixp_cc,fac,fac_cc
199310,HN Internet Exchange (Main),US,1530 SWIFT - NOCIX,US
199310,AKIX,CH,Equinix HK2 - Hong Kong,HK
199310,AKIX,CH,STE Network -  SHDC,CN
199310,AKIX,CH,Digital Realty Frankfurt FRA1-27,DE
199310,AKIX,CH,LuxConnect DC2 - Bissen,LU
199310,AKIX,CH,Equinix TY6 - Tokyo,JP
199310,ZXIX Hangzhou,CN,,
199310,Poema IX,TW,,
199310,ZXIX Hong Kong,HK,,
206729,NVIX,US,"Equinix DC1-DC15,DC21-DC22 - Ashburn",US
133952,Equinix Seattle,US,"Equinix SE4 - Seattle, Kent",US
133952,Equinix Seattle,US,Equinix SE2/SE3 - Seattle,US
154185,TPIX-TW,TW,Chief HD Building Taipei,TW
154185,TPIX-TW,TW,Chief LY Building Taipei,TW
154185,TPIX-TW,TW,Chief LY2 Building Taipei,TW
151785,Protocol 7 IX - Hong Kong,HK,,
151785,Pigeon IX,US,Hetzner Online HEL1 (Helsinki),FI
151785,Pigeon IX,US,1530 SWIFT - NOCIX,US
151785,Pigeon IX,US,Hetzner Online FSN1 (Falkenstein),DE
151785,Protocol 7 IX - Tokyo,JP,,
151785,BGP.Exchange - Hong Kong,HK,iTech Towers 2,HK
151785,BGP.Exchange - Singapore,SG,,
151785,BGP.Exchange - Tokyo,JP,,
200536,MoeIX SEA,US,,
200536,Poema IX,TW,,
200536,BGP.Exchange - Amsterdam,NL,KoloDC NL1,NL
200536,BGP.Exchange - Amsterdam,NL,Qupra DC,NL
200536,BGP.Exchange - Amsterdam,NL,NIKHEF Amsterdam,NL
200536,BGP.Exchange - Sydney,AU,,
200536,BGP.Exchange - Fremont,US,,
200536,4b42 Internet Exchange Point,CH,greenDatacenter Lupfig,CH
200536,BGP.Exchange - Frankfurt,DE,,
200536,Nephren IX,HK,,
200536,GPC Missouri,US,,
200536,Zero Internet eXchange San Jose,US,OpenColo,US
200536,Zero Internet eXchange San Jose,US,"Equinix SV1/SV5/SV10 - Silicon Valley, San Jose",US
200536,Zero Internet eXchange San Jose,US,Hurricane Electric Fremont 2,US
200536,Miaowoo Ashburn,US,,
140731,UNM-Exch Canada-West,CA,Tech Futures YVR1,CA
140731,UNM-Exch Canada-West,CA,Harbour Centre Vancouver,CA
140731,FogIXP,CH,firstcolo - FRA4,DE
140731,FogIXP,CH,Digital Realty Zurich ZUR1,CH
140731,FogIXP,CH,colozueri.ch Zurich,CH
140731,FogIXP,CH,Digital Realty Frankfurt FRA1-27,DE
140731,FogIXP,CH,NTT Frankfurt 1 Data Center (FRA1),DE
140731,FogIXP,CH,NIKHEF Amsterdam,NL
140731,FogIXP,CH,Digital Realty Amsterdam AMS17,NL
140731,FogIXP,CH,NTT Zurich 1 Data Center (ZRH1),CH
140731,FogIXP,CH,Cogent Amsterdam,NL
140731,NL-ix,NL,Digital Realty Amsterdam AMS18,NL
140731,NL-ix,NL,NorthC Aalsmeer,NL
140731,NL-ix,NL,LuxConnect DC1.3 - Bettembourg,LU
140731,NL-ix,NL,Eurofiber Datacenter Arnhem,NL
140731,NL-ix,NL,"Equinix AM6 - Amsterdam, Duivendrechtsekade",NL
140731,NL-ix,NL,Previder PDC2,NL
140731,NL-ix,NL,NTT Berlin 1 Data Center (BER1),DE
140731,NL-ix,NL,Digital Realty London LHR20,GB
140731,NL-ix,NL,Digital Realty Frankfurt FRA1-27,DE
140731,NL-ix,NL,Datacenter Groningen,NL
140731,NL-ix,NL,Eurofiber Datacenter Rotterdam,NL
140731,NL-ix,NL,NorthC Almere,NL
140731,NL-ix,NL,Telehouse - London (Docklands North),GB
140731,NL-ix,NL,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
140731,NL-ix,NL,"Equinix AM8 - Amsterdam, Gyroscoopweg",NL
140731,NL-ix,NL,Eurofiber Datacenter Utrecht,NL
140731,NL-ix,NL,ITENOS Frankfurt (FRA1),DE
140731,NL-ix,NL,Smartdc Rotterdam,NL
140731,NL-ix,NL,"Equinix LD5 - London, Slough",GB
140731,NL-ix,NL,BIT-2,NL
140731,NL-ix,NL,Eurofiber Datacenter Nedzone,NL
140731,NL-ix,NL,Telehouse - London (Docklands West),GB
140731,NL-ix,NL,Telehouse - Frankfurt,DE
140731,NL-ix,NL,LuxConnect DC1.1 - Bettembourg,LU
140731,NL-ix,NL,"Equinix LD8 - London, Docklands",GB
140731,NL-ix,NL,Speedbone Berlin,DE
140731,NL-ix,NL,Bytesnet Rotterdam,NL
140731,NL-ix,NL,Rekenhal,NL
140731,NL-ix,NL,NorthC Rotterdam Waalhaven,NL
140731,NL-ix,NL,Digital Realty Amsterdam AMS17,NL
140731,NL-ix,NL,DNS:NET Colo I Berlin,DE
140731,NL-ix,NL,Mediagateway,NL
140731,NL-ix,NL,"Equinix FR4 - Frankfurt, West",DE
140731,NL-ix,NL,"Equinix DB3 - Dublin, Ballycoolin",IE
140731,NL-ix,NL,Telehouse - London (Docklands North Two),GB
140731,NL-ix,NL,"Equinix AM7 - Amsterdam, Kuiperberweg",NL
140731,NL-ix,NL,Bytesnet Groningen,NL
140731,NL-ix,NL,Equinix EN1 - Enschede,NL
140731,NL-ix,NL,EdgeConneX Amsterdam (EDCAMS01),NL
140731,NL-ix,NL,Global-e Datacenter NLRI1,NL
140731,NL-ix,NL,LuxConnect DC1.2 - Bettembourg,LU
140731,NL-ix,NL,NorthC Groningen 1,NL
140731,NL-ix,NL,NorthC Oude Meer,NL
140731,NL-ix,NL,Eurofiber Datacenter Amsterdam,NL
140731,NL-ix,NL,CarrierColo Berlin Luetzow (I/P/B/ site B),DE
140731,NL-ix,NL,KPN DC2,NL
140731,NL-ix,NL,Digital Realty Marseille MRS1/2/3/4,FR
140731,NL-ix,NL,euNetworks Amsterdam,NL
140731,NL-ix,NL,NorthC Duesseldorf,DE
140731,NL-ix,NL,NIKHEF Amsterdam,NL
140731,NL-ix,NL,NorthC Delft,NL
140731,NL-ix,NL,"Digital Realty Amsterdam AMS3, AMS5-8, AMS10",NL
140731,NL-ix,NL,GlobalConnect Taastrup 2,DK
140731,NL-ix,NL,Arelion Dusseldorf DDF/B,DE
140731,NL-ix,NL,ENGIE Cofely (Maastricht-Airport),NL
140731,NL-ix,NL,NorthC Rotterdam Zestienhoven 1,NL
140731,NL-ix,NL,Unilogic Networks Datacenter Sittard,NL
140731,NL-ix,NL,"Equinix AM11 - Amsterdam, Lemelerbergweg",NL
140731,NL-ix,NL,euNetworks Colocation Berlin,DE
140731,NL-ix,NL,EFX,NL
140731,NL-ix,NL,NewTelco Frankfurt,DE
140731,NL-ix,NL,"Equinix AM5 - Amsterdam, Schepenbergweg",NL
140731,NL-ix,NL,Equinix ZW1 - Zwolle,NL
140731,NL-ix,NL,Digital Realty Dublin DUB1-2,IE
140731,NL-ix,NL,"Equinix AM3 - Amsterdam, Science Park",NL
140731,NL-ix,NL,Global Switch Amsterdam,NL
140731,NL-ix,NL,QTS Groningen (GRO1),NL
140731,NL-ix,NL,Spaanse Kubus Rotterdam,NL
140731,NL-ix,NL,Digital Realty Brussels BRU1,BE
140731,NL-ix,NL,GlobalConnect Taastrup 1 (CPH1),DK
140731,NL-ix,NL,Eurofiber Datacenter Brabant,NL
140731,NL-ix,NL,Telehouse - London (Docklands South),GB
140731,NL-ix,NL,Digital Realty Copenhagen CPH1-3,DK
140731,NL-ix,NL,Digital Realty Amsterdam AMS9,NL
140731,NL-ix,NL,"Equinix AM1/AM2 - Amsterdam, Luttenbergweg",NL
140731,NL-ix,NL,Telehouse - Paris 2 (Voltaire - Léon Frot),FR
140731,NL-ix,NL,Telehouse - London (Docklands East),GB
140731,NL-ix,NL,Iron Mountain Data Center - Amsterdam (AMS-1),NL
140731,NL-ix,NL,Digital Realty Dusseldorf DUS1-3,DE
140731,NL-ix,NL,NorthC Amsterdam 1,NL
140731,NL-ix,NL,NorthC Eindhoven 1,NL
140731,STUIX,TW,Chief LY Building Taipei,TW
140731,STUIX,TW,Chief HD Building Taipei,TW
140731,Poema IX,TW,,
140731,GeekIX Taoyuan (Jumbo),TW,,
140731,KleyReX,DE,ITENOS Frankfurt (FRA1),DE
140731,KleyReX,DE,aixit Frankfurt,DE
140731,KleyReX,DE,INTERNIC Frankfurt,DE
140731,KleyReX,DE,Telehouse - Frankfurt,DE
140731,KleyReX,DE,NewTelco Frankfurt,DE
140731,KleyReX,DE,MK Netzdienste Datacenter,DE
140731,KleyReX,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
140731,KleyReX,DE,Digital Realty Frankfurt FRA1-27,DE
140731,KleyReX,DE,firstcolo - FRA4,DE
140731,KleyReX,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
140731,KleyReX,DE,iNTERWERK Rechenzentrum,DE
140731,KleyReX,DE,NTT Frankfurt 1 Data Center (FRA1),DE
200809,FogIXP,CH,firstcolo - FRA4,DE
200809,FogIXP,CH,Digital Realty Zurich ZUR1,CH
200809,FogIXP,CH,colozueri.ch Zurich,CH
200809,FogIXP,CH,Digital Realty Frankfurt FRA1-27,DE
200809,FogIXP,CH,NTT Frankfurt 1 Data Center (FRA1),DE
200809,FogIXP,CH,NIKHEF Amsterdam,NL
200809,FogIXP,CH,Digital Realty Amsterdam AMS17,NL
200809,FogIXP,CH,NTT Zurich 1 Data Center (ZRH1),CH
200809,FogIXP,CH,Cogent Amsterdam,NL
200809,LOCIX FRANKFURT,DE,NTT Frankfurt 1 Data Center (FRA1),DE
200809,LOCIX FRANKFURT,DE,Digital Realty Frankfurt FRA29-32,DE
200809,LOCIX FRANKFURT,DE,iNTERWERK Rechenzentrum,DE
200809,LOCIX FRANKFURT,DE,maincubes AMS01,NL
200809,LOCIX FRANKFURT,DE,Digital Realty Frankfurt FRA1-27,DE
200809,LOCIX FRANKFURT,DE,firstcolo - FRA4,DE
200809,LOCIX FRANKFURT,DE,WIIT Datacenter DUS5,DE
200809,LOCIX FRANKFURT,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
200809,LOCIX FRANKFURT,DE,Digital Realty Frankfurt FRA28,DE
200809,LOCIX FRANKFURT,DE,MK Netzdienste Datacenter,DE
200809,LOCIX FRANKFURT,DE,"WIIT Datacenter DUS1, DUS2, DUS3, DUS4, DUS6, DUS7",DE
200809,LOCIX FRANKFURT,DE,Iron Mountain Data Center - Amsterdam (AMS-1),NL
200809,LOCIX FRANKFURT,DE,firstcolo - FRA1,DE
199691,ONIX,CA,Equinix TR1 - Toronto,CA
199691,ONIX,CA,Telehouse Toronto (151 Front St West),CA
199691,ONIX,CA,Equinix TR2 - Toronto,CA
199691,FREMIX,US,Hurricane Electric Fremont 2,US
139073,4b42 Internet Exchange Point,CH,greenDatacenter Lupfig,CH
139073,IXP NUR,DE,,
139073,IXP UK LON,GB,,
139073,FSIX Shanghai,CN,,
139073,IXP LI VAD,LI,,
213404,AKIX,CH,Equinix HK2 - Hong Kong,HK
213404,AKIX,CH,STE Network -  SHDC,CN
213404,AKIX,CH,Digital Realty Frankfurt FRA1-27,DE
213404,AKIX,CH,LuxConnect DC2 - Bissen,LU
213404,AKIX,CH,Equinix TY6 - Tokyo,JP
57330,TOHU IX,CN,,
57330,ZXIX Hangzhou,CN,,
209261,EVIX,US,Hurricane Electric Fremont 2,US
209261,EVIX,US,Tech Futures YVR1,CA
210903,KleyReX,DE,ITENOS Frankfurt (FRA1),DE
210903,KleyReX,DE,aixit Frankfurt,DE
210903,KleyReX,DE,INTERNIC Frankfurt,DE
210903,KleyReX,DE,Telehouse - Frankfurt,DE
210903,KleyReX,DE,NewTelco Frankfurt,DE
210903,KleyReX,DE,MK Netzdienste Datacenter,DE
210903,KleyReX,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
210903,KleyReX,DE,Digital Realty Frankfurt FRA1-27,DE
210903,KleyReX,DE,firstcolo - FRA4,DE
210903,KleyReX,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
210903,KleyReX,DE,iNTERWERK Rechenzentrum,DE
210903,KleyReX,DE,NTT Frankfurt 1 Data Center (FRA1),DE
210903,UNM-Exch Canada-West,CA,Tech Futures YVR1,CA
210903,UNM-Exch Canada-West,CA,Harbour Centre Vancouver,CA
210903,4b42 Internet Exchange Point,CH,greenDatacenter Lupfig,CH
210903,IX42 LAS,US,,
215786,BGP.Exchange - London,GB,,
215786,ZXIX Hong Kong,HK,,
213891,BGP.Exchange - Dusseldorf,DE,,
213891,Pigeon IX,US,Hetzner Online HEL1 (Helsinki),FI
213891,Pigeon IX,US,1530 SWIFT - NOCIX,US
213891,Pigeon IX,US,Hetzner Online FSN1 (Falkenstein),DE
213891,AKIX,CH,Equinix HK2 - Hong Kong,HK
213891,AKIX,CH,STE Network -  SHDC,CN
213891,AKIX,CH,Digital Realty Frankfurt FRA1-27,DE
213891,AKIX,CH,LuxConnect DC2 - Bissen,LU
213891,AKIX,CH,Equinix TY6 - Tokyo,JP
213891,FogIXP,CH,firstcolo - FRA4,DE
213891,FogIXP,CH,Digital Realty Zurich ZUR1,CH
213891,FogIXP,CH,colozueri.ch Zurich,CH
213891,FogIXP,CH,Digital Realty Frankfurt FRA1-27,DE
213891,FogIXP,CH,NTT Frankfurt 1 Data Center (FRA1),DE
213891,FogIXP,CH,NIKHEF Amsterdam,NL
213891,FogIXP,CH,Digital Realty Amsterdam AMS17,NL
213891,FogIXP,CH,NTT Zurich 1 Data Center (ZRH1),CH
213891,FogIXP,CH,Cogent Amsterdam,NL
213891,BGP.Exchange - Frankfurt,DE,,
213891,BGP.Exchange - Tokyo,JP,,
213891,BGP.Exchange - Seoul,KR,,
213891,BGP.Exchange - Los Angeles,US,,
214899,4b42 Internet Exchange Point,CH,greenDatacenter Lupfig,CH
214899,CXIX - Great Lakes,US,Equinix MT1 - Montreal,CA
214899,CXIX - Great Lakes,US,"Equinix NY2/NY4/NY5/NY6 - New York, Secaucus",US
214899,BGP.Exchange - Singapore,SG,,
133865,CSL Thai-IX Singapore,TH,"TCC Technology Data Center- Bangkok,Thailand (TCC BNDC,TCC Bangna,TCCtech)",TH
133865,CSL Thai-IX Singapore,TH,Telehouse – Bangkok,TH
133865,CSL Thai-IX Singapore,TH,Tellus Data Center,TH
133865,CSL Thai-IX Singapore,TH,CS LoxInfo Data Center - The Cloud,TH
133865,Equinix Hong Kong,HK,Equinix HK1 - Hong Kong,HK
133865,Equinix Hong Kong,HK,Equinix HK5 - Hong Kong,HK
133865,Equinix Hong Kong,HK,Equinix HK6 - Hong Kong,HK
133865,Equinix Hong Kong,HK,Equinix HK3 - Hong Kong,HK
133865,Equinix Hong Kong,HK,Equinix HK2 - Hong Kong,HK
133865,IAIX,HK,MEGA-i (iAdvantage Hong Kong),HK
133865,Equinix Singapore,SG,Equinix SG5 - Singapore,SG
133865,Equinix Singapore,SG,Equinix SG4 - Singapore,SG
133865,Equinix Singapore,SG,Equinix SG3 - Singapore,SG
133865,Equinix Singapore,SG,Equinix SG2 - Singapore,SG
133865,Equinix Singapore,SG,Equinix SG1 - Singapore,SG
133865,CNIX,CN,,
200789,LOCIX DUSSELDORF,DE,WIIT Datacenter DUS5,DE
200789,LOCIX DUSSELDORF,DE,"WIIT Datacenter DUS1, DUS2, DUS3, DUS4, DUS6, DUS7",DE
63541,CHN-IX Guangzhou,CN,BigOne Innovation Park,CN
63541,CHN-IX Beijing,CN,ChinaCache Atecsys Data Center,CN
63541,Any2West,US,CoreSite - Santa Clara (SV4),US
63541,Any2West,US,CoreSite - Santa Clara (SV7),US
63541,Any2West,US,CoreSite - Los Angeles (LA2),US
63541,Any2West,US,Coresite - Milpitas (SV2),US
63541,Any2West,US,CoreSite - Santa Clara (SV9),US
63541,Any2West,US,CoreSite - Santa Clara (SV8),US
63541,Any2West,US,CoreSite - Los Angeles (LA3),US
63541,Any2West,US,CoreSite - Santa Clara (SV3),US
63541,Any2West,US,CoreSite - San Jose (SV1),US
63541,Any2West,US,CoreSite - Los Angeles (LA1) One Wilshire,US
146761,SHIXP,CN,,
210176,LoLi-IX - NGB,CN,LoliNya Network - NBDC,CN
210176,AKIX,CH,Equinix HK2 - Hong Kong,HK
210176,AKIX,CH,STE Network -  SHDC,CN
210176,AKIX,CH,Digital Realty Frankfurt FRA1-27,DE
210176,AKIX,CH,LuxConnect DC2 - Bissen,LU
210176,AKIX,CH,Equinix TY6 - Tokyo,JP
210176,TPIX-TW,TW,Chief HD Building Taipei,TW
210176,TPIX-TW,TW,Chief LY Building Taipei,TW
210176,TPIX-TW,TW,Chief LY2 Building Taipei,TW
153497,"CNIX (Qianhai, Shenzhen)",CN,Shenzhen Baiwangxinyun Datacenter,CN
153497,"CNIX (Qianhai, Shenzhen)",CN,GDS Shenzhen San,CN
4837,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
4837,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
4837,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
4837,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
4837,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
4837,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
4837,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
4837,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
4837,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
4837,DE-CIX Frankfurt,DE,maincubes FRA01,DE
4837,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
4837,LINX LON1,GB,Digital Realty London LHR21 (closed),GB
4837,LINX LON1,GB,COLT DC London II,GB
4837,LINX LON1,GB,Telehouse - London (Docklands North),GB
4837,LINX LON1,GB,Digital Realty London LHR18,GB
4837,LINX LON1,GB,"Equinix LD4 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD7 -  London, Slough",GB
4837,LINX LON1,GB,"Equinix LD6 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands North Two),GB
4837,LINX LON1,GB,VIRTUS LONDON2 (Hayes),GB
4837,LINX LON1,GB,Digital Realty London LHR19,GB
4837,LINX LON1,GB,"Equinix LD8 - London, Docklands",GB
4837,LINX LON1,GB,Digital Realty London LHR20,GB
4837,LINX LON1,GB,"Equinix LD10 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD5 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands East),GB
4837,LINX LON1,GB,Telehouse - London (Docklands West),GB
4837,LINX LON1,GB,Digital Realty London LON1-3,GB
4837,LINX LON1,GB,"Equinix LD9 - London, Powergate",GB
4837,LINX LON1,GB,Digital Realty London LHR21 (closed),GB
4837,LINX LON1,GB,COLT DC London II,GB
4837,LINX LON1,GB,Telehouse - London (Docklands North),GB
4837,LINX LON1,GB,Digital Realty London LHR18,GB
4837,LINX LON1,GB,"Equinix LD4 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD7 -  London, Slough",GB
4837,LINX LON1,GB,"Equinix LD6 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands North Two),GB
4837,LINX LON1,GB,VIRTUS LONDON2 (Hayes),GB
4837,LINX LON1,GB,Digital Realty London LHR19,GB
4837,LINX LON1,GB,"Equinix LD8 - London, Docklands",GB
4837,LINX LON1,GB,Digital Realty London LHR20,GB
4837,LINX LON1,GB,"Equinix LD10 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD5 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands East),GB
4837,LINX LON1,GB,Telehouse - London (Docklands West),GB
4837,LINX LON1,GB,Digital Realty London LON1-3,GB
4837,LINX LON1,GB,"Equinix LD9 - London, Powergate",GB
4837,LINX LON1,GB,Digital Realty London LHR21 (closed),GB
4837,LINX LON1,GB,COLT DC London II,GB
4837,LINX LON1,GB,Telehouse - London (Docklands North),GB
4837,LINX LON1,GB,Digital Realty London LHR18,GB
4837,LINX LON1,GB,"Equinix LD4 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD7 -  London, Slough",GB
4837,LINX LON1,GB,"Equinix LD6 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands North Two),GB
4837,LINX LON1,GB,VIRTUS LONDON2 (Hayes),GB
4837,LINX LON1,GB,Digital Realty London LHR19,GB
4837,LINX LON1,GB,"Equinix LD8 - London, Docklands",GB
4837,LINX LON1,GB,Digital Realty London LHR20,GB
4837,LINX LON1,GB,"Equinix LD10 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD5 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands East),GB
4837,LINX LON1,GB,Telehouse - London (Docklands West),GB
4837,LINX LON1,GB,Digital Realty London LON1-3,GB
4837,LINX LON1,GB,"Equinix LD9 - London, Powergate",GB
4837,LINX LON1,GB,Digital Realty London LHR21 (closed),GB
4837,LINX LON1,GB,COLT DC London II,GB
4837,LINX LON1,GB,Telehouse - London (Docklands North),GB
4837,LINX LON1,GB,Digital Realty London LHR18,GB
4837,LINX LON1,GB,"Equinix LD4 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD7 -  London, Slough",GB
4837,LINX LON1,GB,"Equinix LD6 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands North Two),GB
4837,LINX LON1,GB,VIRTUS LONDON2 (Hayes),GB
4837,LINX LON1,GB,Digital Realty London LHR19,GB
4837,LINX LON1,GB,"Equinix LD8 - London, Docklands",GB
4837,LINX LON1,GB,Digital Realty London LHR20,GB
4837,LINX LON1,GB,"Equinix LD10 - London, Slough",GB
4837,LINX LON1,GB,"Equinix LD5 - London, Slough",GB
4837,LINX LON1,GB,Telehouse - London (Docklands East),GB
4837,LINX LON1,GB,Telehouse - London (Docklands West),GB
4837,LINX LON1,GB,Digital Realty London LON1-3,GB
4837,LINX LON1,GB,"Equinix LD9 - London, Powergate",GB
4837,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
4837,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
4837,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
4837,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
4837,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
4837,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
4837,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
4837,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
4837,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
4837,DE-CIX Frankfurt,DE,maincubes FRA01,DE
4837,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
4837,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
4837,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
4837,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
4837,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 4 Data Center (FRA4),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR5 - Frankfurt, KleyerStrasse",DE
4837,DE-CIX Frankfurt,DE,Global Switch Frankfurt,DE
4837,DE-CIX Frankfurt,DE,ITENOS Frankfurt (FRA1),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR2 - Frankfurt, North",DE
4837,DE-CIX Frankfurt,DE,Iron Mountain Data Center - Frankfurt (FRA-2),DE
4837,DE-CIX Frankfurt,DE,"Equinix FR6 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA29-32,DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA28,DE
4837,DE-CIX Frankfurt,DE,NewColo Frankfurt,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR8 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,NewTelco Frankfurt,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR7 - Frankfurt, Gutleutstrasse",DE
4837,DE-CIX Frankfurt,DE,Digital Realty Frankfurt FRA1-27,DE
4837,DE-CIX Frankfurt,DE,COLT DC Frankfurt,DE
4837,DE-CIX Frankfurt,DE,maincubes FRA01,DE
4837,DE-CIX Frankfurt,DE,Pfalzkom DCRN II,DE
4837,DE-CIX Frankfurt,DE,"Equinix FR4 - Frankfurt, West",DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 2 Data Center (FRA2),DE
4837,DE-CIX Frankfurt,DE,TelemaxX IPC4,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 3,DE
4837,DE-CIX Frankfurt,DE,Keppel Data Centres | Keppel DC Frankfurt 1,DE
4837,DE-CIX Frankfurt,DE,NTT Frankfurt 1 Data Center (FRA1),DE
4837,DE-CIX Frankfurt,DE,Telehouse - Frankfurt,DE
4837,DE-CIX Frankfurt,DE,Pfalzkom DCRN I,DE
4837,DE-CIX Frankfurt,DE,CyrusOne Frankfurt 1,DE
